,ID,name,UniProt,Gene Name
16436,FBpp0307026,CG11779-PE,Q9VDZ8,CG11779
16437,FBpp0083165,CG5835-PA,Q9VDZ9,CG5835
16438,FBpp0293440,CG13203-PC,A1Z8K5,CG13203
16439,FBpp0293441,CG13203-PD,A1Z8K6,CG13203
16440,FBpp0087041,Dyb-PC,A1Z904,Dyb
16441,FBpp0087040,Dyb-PA,Q0E9B2,Dyb
16442,FBpp0099693,Dyb-PD,A1Z906,Dyb
16443,FBpp0111987,Dyb-PF,A8DYB7,Dyb
16444,FBpp0300837,Dyb-PI,A1Z907,Dyb
16445,FBpp0293613,Dyb-PG,B4K6Z2,Dyb
16446,FBpp0293614,Dyb-PH,E2QCB7,Dyb
16447,FBpp0311708,CG10731-PC,A1ZAA9,CG10731
16448,FBpp0310878,CG10731-PB,A1ZAA9,CG10731
16449,FBpp0099953,sotv-PB,Q9Y169,sotv
16450,FBpp0074536,Tim9b-PC,Q9Y0V3,Tim9b
16451,FBpp0310503,Tim9b-PD,Q9Y0V3,Tim9b
16452,FBpp0099685,Pstk-PA,Q9VWF7,Pstk
16453,FBpp0304763,Pstk-PC,Q9VWF7,Pstk
16454,FBpp0310502,Pstk-PE,Q9VWF7,Pstk
16455,FBpp0085681,sm-PA,Q7JMZ7,sm
16456,FBpp0085684,sm-PB,A1ZBN3,sm
16457,FBpp0099612,sm-PE,Q7JMZ7,sm
16458,FBpp0110198,sm-PG,Q0E914,sm
16459,FBpp0290824,sm-PH,Q6NND8,sm
16460,FBpp0290825,sm-PI,Q8IHH3,sm
16461,FBpp0293196,sm-PK,B4K7H8,sm
16462,FBpp0293195,sm-PJ,D5AEJ9,sm
16463,FBpp0293197,sm-PL,B4K7W3,sm
16464,FBpp0293198,sm-PM,B4K852,sm
16465,FBpp0302014,sm-PAB,B4KF04,sm
16466,FBpp0300942,sm-PO,B4K7B0,sm
16467,FBpp0300943,sm-PP,C4DHD5,sm
16468,FBpp0300947,sm-PT,B4K7I2,sm
16469,FBpp0300948,sm-PU,B4K8A1,sm
16470,FBpp0300949,sm-PV,B4K7W7,sm
16471,FBpp0300950,sm-PW,Q0E914,sm
16472,FBpp0300952,sm-PY,Q0E914,sm
16473,FBpp0300953,sm-PZ,B4K7I6,sm
16474,FBpp0300954,sm-PAA,B4K8A2,sm
16475,FBpp0305079,sm-PAC,B4KEV0,sm
16476,FBpp0100055,bbx-PB,O61348,bbx
16477,FBpp0100056,bbx-PC,O61348,bbx
16478,FBpp0304133,bbx-PD,O61348,bbx
16479,FBpp0304134,bbx-PE,O61348,bbx
16480,FBpp0099977,waw-PA,Q9VRH6,waw
16481,FBpp0077417,Snapin-PA,Q9VQF9,Snapin
16482,FBpp0099795,HemK2-PA,Q9VQF8,HemK2
16483,FBpp0087410,CG33476-PA,A1Z886,CG33476
16484,FBpp0091159,CG33919-PA,A1Z6L8,CG33919
16485,FBpp0082073,CG10096-PA,Q95T70,CG10096
16486,FBpp0082074,CG10096-PB,Q9VG87,CG10096
16487,FBpp0312434,CG10096-PC,Q95T70,CG10096
16488,FBpp0312435,CG10096-PD,Q9VG87,CG10096
16489,FBpp0099966,CG10097-PB,Q9VG86,CG10097
16490,FBpp0312436,CG10097-PD,Q9VG86,CG10097
16491,FBpp0310759,CG10097-PC,Q9VG86,CG10097
16492,FBpp0091160,CG33920-PA,Q4AB20,CG33920
16493,FBpp0083106,CG31224-PA,Q9VE54,CG31224
16494,FBpp0310713,CG31224-PB,Q9VE54,CG31224
16495,FBpp0310714,CG31224-PC,Q9VE54,CG31224
16496,FBpp0076553,lark-PB,Q94901,lark
16497,FBpp0076552,lark-PA,Q94901,lark
16498,FBpp0076554,lark-PC,Q94901,lark
16499,FBpp0076556,lark-PE,Q94901,lark
16500,FBpp0076555,lark-PD,Q94901,lark
16501,FBpp0091161,CG33922-PA,Q4ABI3,CG33922
16502,FBpp0310392,CG33923-PB,Q4ABI4,CG33923
16503,FBpp0091164,Srg3-PA,Q9VSZ0,Srg3
16504,FBpp0311233,Srg3-PB,Q9VSZ0,Srg3
16505,FBpp0091165,CG33927-PA,Q4ABH2,CG33927
16506,FBpp0091166,CG33928-PA,Q4ABF1,CG33928
16507,FBpp0100172,CheB38b-PA,Q7KT14,CheB38b
16508,FBpp0099762,Spn43Ab-PB,A1Z6V5,Spn43Ab
16509,FBpp0083488,CheB93a-PA,Q9VDA3,CheB93a
16510,FBpp0308554,Pex6-PC,Q9V5R2,Pex6
16511,FBpp0308555,Pex6-PD,A1Z8D1,Pex6
16512,FBpp0099609,Hao-PB,A1Z8D3,Hao
16513,FBpp0099986,Rpp20-PA,Q2MGL3,Rpp20
16514,FBpp0311904,Rpp20-PB,Q2MGL3,Rpp20
16515,FBpp0088337,CG33932-PA,Q8SXX5,CG33932
16516,FBpp0311905,CG33932-PB,Q8SXX5,CG33932
16517,FBpp0099666,Indy-2-PA,Q9VDQ0,Indy
16518,FBpp0099667,Indy-2-PB,Q9VDQ0,Indy
16519,FBpp0290032,CG33934-PC,Q0KI47,CG33934
16520,FBpp0290033,CG33934-PD,Q0KI47,CG33934
16521,FBpp0290914,CG33934-PE,E1JIQ7,CG33934
16522,FBpp0100099,mei-218-PB,Q0KHR4,mei
16523,FBpp0100100,mei-218-PC,Q0KHR4,mei
16524,FBpp0289101,mei-218-PD,Q0KHR4,mei
16525,FBpp0292855,mei-218-PE,Q0KHR4,mei
16526,FBpp0292856,mei-217-PC,Q86B50,mei
16527,FBpp0312528,CG33939-PB,Q8SYM0,CG33939
16528,FBpp0110067,BG642312-PA,Q0E8H8,BG642312
16529,FBpp0292057,BG642312-PB,Q0E8H8,BG642312
16530,FBpp0312529,CG33946-PB,Q8SY68,CG33946
16531,FBpp0312530,CG33947-PD,S0WJP9,CG33947
16532,FBpp0100058,Menl-2-PA,A1ZAF6,Menl
16533,FBpp0291081,Menl-2-PD,Q8T4C6,Menl
16534,FBpp0291082,Menl-2-PE,A1ZAF6,Menl
16535,FBpp0291083,Menl-1-PD,Q86NT5,Menl
16536,FBpp0077501,Glyp-PA,Q9XTL9,Glyp
16537,FBpp0099923,Glyp-PB,Q9XTL9,Glyp
16538,FBpp0110156,CG33632-PA,Q0E9B1,CG33632
16539,FBpp0110157,CG33721-PA,Q0KI29,CG33721
16540,FBpp0084397,CG6503-PA,Q9VBF3,CG6503
16541,FBpp0301060,CG6503-PC,Q9VBF3,CG6503
16542,FBpp0292030,CG6503-PB,Q9VBF3,CG6503
16543,FBpp0099610,RpL41-PA,Q962S2,RpL41
16544,FBpp0071384,Neb-cGP-PA,Q9W2U8,Neb
16545,FBpp0305168,Neb-cGP-PB,Q9W2U8,Neb
16546,FBpp0311004,eys-PE,A0A1F4,eys
16547,FBpp0311005,eys-PF,A0A1F4,eys
16548,FBpp0072001,sona-PA,Q9W1J9,sona
16549,FBpp0288559,sona-PC,B7YZP6,sona
16550,FBpp0302011,sona-PD,B4KFG8,sona
16551,FBpp0302012,sona-PE,Q2MGN5,sona
16552,FBpp0302013,sona-PF,B4KGD6,sona
16553,FBpp0099941,kay-PD,A8MPH9,kay
16554,FBpp0084844,kay-PA,C4JC86,kay
16555,FBpp0084846,kay-PB,,kay
16556,FBpp0288515,kay-PF,P21525,kay
16557,FBpp0308309,kay-PG,B4LHU8,kay
16558,FBpp0080774,CG17568-PA,Q9VIY9,CG17568
16559,FBpp0290592,GluClalpha-PE,Q0IGX3,GluClalpha
16560,FBpp0290593,GluClalpha-PF,E1JIQ2,GluClalpha
16561,FBpp0307399,GluClalpha-PH,,GluClalpha
16562,FBpp0307400,GluClalpha-PI,,GluClalpha
16563,FBpp0307401,GluClalpha-PJ,B4KHS0,GluClalpha
16564,FBpp0307402,GluClalpha-PK,E1JIQ1,GluClalpha
16565,FBpp0307403,GluClalpha-PL,,GluClalpha
16566,FBpp0307404,GluClalpha-PM,,GluClalpha
16567,FBpp0310353,GluClalpha-PN,B4LID6,GluClalpha
16568,FBpp0310354,GluClalpha-PO,B4LHB7,GluClalpha
16569,FBpp0310355,GluClalpha-PP,B4LHB9,GluClalpha
16570,FBpp0075763,CG14130-PA,Q9VTP1,CG14130
16571,FBpp0099733,Ance-3-PB,Q8SXX2,Ance
16572,FBpp0310234,Ance-3-PC,Q8SXX2,Ance
16573,FBpp0290374,CG7179-PB,Q9VLX5,CG7179
16574,FBpp0080804,Hakai-PA,Q9VIT1,Hakai
16575,FBpp0080805,Hakai-PC,Q8INV9,Hakai
16576,FBpp0303687,Hakai-PE,Q8INW0,Hakai
16577,FBpp0303688,Hakai-PF,M9PBE2,Hakai
16578,FBpp0082077,GstD1-PA,P20432,GstD1
16579,FBpp0099824,GstD1-PB,P20432,GstD1
16580,FBpp0076592,eco-PA,Q9VS50,eco
16581,FBpp0099670,eco-PB,Q9VS50,eco
16582,FBpp0085929,nopo-PA,Q7K2X1,nopo
16583,FBpp0305075,nopo-PB,B4KFV0,nopo
16584,FBpp0312614,CG14499-PC,B4KEZ3,CG14499
16585,FBpp0099611,CG33958-PA,A1ZB47,CG33958
16586,FBpp0085950,CG5721-PA,Q7K486,CG5721
16587,FBpp0304833,Ldaf1-PC,M9PIQ9,Ldaf1
16588,FBpp0304834,Ldaf1-PD,M9PDI7,Ldaf1
16589,FBpp0070341,Ldaf1-PA,Q8IRW6,Ldaf1
16590,FBpp0077045,Cp110-PA,Q9VR58,Cp110
16591,FBpp0077044,Cp110-PB,Q2PDW6,Cp110
16592,FBpp0100111,Cp110-PC,Q9VR58,Cp110
16593,FBpp0100112,Cp110-PD,Q2PDW6,Cp110
16594,FBpp0100113,Cp110-PE,Q9VR58,Cp110
16595,FBpp0302623,Cp110-PF,M9PI43,Cp110
16596,FBpp0308584,Cp110-PG,Q9VR58,Cp110
16597,FBpp0308585,Cp110-PH,Q2PDW6,Cp110
16598,FBpp0082245,CG15888-PB,Q9VFX4,CG15888
16599,FBpp0079138,CG7025-PA,Q9VLZ1,CG7025
16600,FBpp0083221,Cpr92A-PA,Q4V480,Cpr92A
16601,FBpp0076359,RpL14-PA,P55841,RpL14
16602,FBpp0077814,CG4822-PA,Q9VPJ7,CG4822
16603,FBpp0077815,CG4822-PC,Q9VPJ7,CG4822
16604,FBpp0077816,CG4822-PD,Q9VPJ7,CG4822
16605,FBpp0077817,CG4822-PB,Q9VPJ7,CG4822
16606,FBpp0099712,CG4822-PE,Q9VPJ7,CG4822
16607,FBpp0099713,CG4822-PF,Q9VPJ7,CG4822
16608,FBpp0099714,CG4822-PG,Q2PDV9,CG4822
16609,FBpp0099715,CG4822-PH,Q2PDV8,CG4822
16610,FBpp0303496,CG4822-PI,M9PBY9,CG4822
16611,FBpp0289978,Alms1a-PC,Q5BI31,Alms1a
16612,FBpp0289979,Alms1a-PD,Q5BI31,Alms1a
16613,FBpp0070664,Alms1b-PA,Q9W4J0,Alms1b
16614,FBpp0310136,Alms1b-PC,Q961M4,Alms1b
16615,FBpp0307043,Alms1b-PB,M9PJ28,Alms1b
16616,FBpp0074146,Axs-PA,O97132,Axs
16617,FBpp0071864,twi-PA,P10627,twi
16618,FBpp0099476,twi-PB,P10627,twi
16619,FBpp0311714,twi-PC,P10627,twi
16620,FBpp0075053,CG6664-PA,Q9VVC8,CG6664
16621,FBpp0075055,CG6664-PB,Q9VVC8,CG6664
16622,FBpp0075054,CG6664-PC,Q9VVC8,CG6664
16623,FBpp0308861,CG4678-PJ,X2JFS7,CG4678
16624,FBpp0308862,CG4678-PK,X2JC90,CG4678
16625,FBpp0308863,CG4678-PL,23GPN7,CG4678
16626,FBpp0289309,CG4678-PD,B7Z0Z6,CG4678
16627,FBpp0289310,CG4678-PE,B7Z0Z5,CG4678
16628,FBpp0289311,CG4678-PF,Q9VXC4,CG4678
16629,FBpp0289312,CG4678-PG,A4V4N7,CG4678
16630,FBpp0301002,CG4678-PI,M9NFA0,CG4678
16631,FBpp0074651,Deaf1-PA,Q24180,Deaf1
16632,FBpp0100128,Deaf1-PB,Q86LC7,Deaf1
16633,FBpp0302624,Deaf1-PC,E8NH34,Deaf1
16634,FBpp0304463,Deaf1-PD,Q24180,Deaf1
16635,FBpp0304972,Deaf1-PE,M9PFP9,Deaf1
16636,FBpp0080076,loqs-PB,Q9VJY9,loqs
16637,FBpp0080075,loqs-PA,Q8IP72,loqs
16638,FBpp0099590,loqs-PC,Q4TZM6,loqs
16639,FBpp0309561,loqs-PE,X2JAB1,loqs
16640,FBpp0309562,loqs-PF,X2J5X6,loqs
16641,FBpp0292361,loqs-PD,M9MRT5,loqs
16642,FBpp0074818,CG32202-PA,Q4V604,CG32202
16643,FBpp0423061,CG30280-PD,,CG30280
16644,FBpp0087009,mIF3-PA,Q4V619,mIF3
16645,FBpp0308691,mIF3-PB,Q4V619,mIF3
16646,FBpp0422631,mIF3-PC,,mIF3
16647,FBpp0089366,AlaRS-PB,Q9VLM8,AlaRS
16648,FBpp0079326,AlaRS-PA,Q9VLM8,AlaRS
16649,FBpp0084758,CG14515-PA,Q9VAN1,CG14515
16650,FBpp0072954,CG12078-PA,Q9VZS0,CG12078
16651,FBpp0300408,CG12078-PB,M9NDG3,CG12078
16652,FBpp0080250,CG18636-PA,Q7KT84,CG18636
16653,FBpp0297899,CG5001-PB,Q9VPY9,CG5001
16654,FBpp0297900,CG5001-PC,M9NCP5,CG5001
16655,FBpp0077637,CG5001-PA,Q9VPY9,CG5001
16656,FBpp0307363,CG5001-PD,Q9VPY9,CG5001
16657,FBpp0084978,CecA2-PA,P14954,CecA2
16658,FBpp0076242,CG5026-PA,Q8SZY7,CG5026
16659,FBpp0076243,CG5026-PB,Q8SZY7,CG5026
16660,FBpp0290364,CG5026-PC,Q8SZY7,CG5026
16661,FBpp0077193,Cep97-PB,Q9VQV7,Cep97
16662,FBpp0290304,Cep97-PD,E1JHS8,Cep97
16663,FBpp0086194,CG6435-PA,Q4V625,CG6435
16664,FBpp0084352,E(spl)m5-HLH-PA,P13096,E(spl)m5
16665,FBpp0086523,CG8155-PA,Q5BI03,CG8155
16666,FBpp0079254,CG8475-PA,Q9VLS1,CG8475
16667,FBpp0079255,CG8475-PB,,CG8475
16668,FBpp0307178,CG8475-PC,M9PCI5,CG8475
16669,FBpp0292125,CG13062-PB,Q9VV27,CG13062
16670,FBpp0075130,CG13059-PA,Q9VV31,CG13059
16671,FBpp0075188,CG13039-PA,Q9VV33,CG13039
16672,FBpp0073652,Yp3-PA,P06607,Yp3
16673,FBpp0311924,Yp3-PB,P06607,Yp3
16674,FBpp0085780,Gpxl-PA,Q4V6H2,Gpxl
16675,FBpp0312613,Cby-PE,B9A0M5,Cby
16676,FBpp0307827,Cby-PC,B4KHL3,Cby
16677,FBpp0099518,Cp7Fa-PA,Q5BI73,Cp7Fa
16678,FBpp0113070,Cp7Fa-PB,,Cp7Fa
16679,FBpp0309106,CG4313-PC,Q8T9K8,CG4313
16680,FBpp0309107,CG4313-PD,Q9W533,CG4313
16681,FBpp0309108,CG4313-PE,Q8T9K8,CG4313
16682,FBpp0073516,Tis11-PA,P47980,Tis11
16683,FBpp0305898,Tis11-PC,P47980,Tis11
16684,FBpp0311375,Tis11-PD,P47980,Tis11
16685,FBpp0074687,Mtr3-PA,Q9VW53,Mtr3
16686,FBpp0079484,RpL13-PA,P41126,RpL13
16687,FBpp0099517,RpL13-PB,P41126,RpL13
16688,FBpp0302626,RpL13-PC,P41126,RpL13
16689,FBpp0099380,CG33964-PA,Q86NX3,CG33964
16690,FBpp0311270,Sting-PB,B4LFY9,Sting
16691,FBpp0311271,Sting-PC,B4LFY9,Sting
16692,FBpp0076469,RNaseX25-PA,Q9VSC3,RNaseX25
16693,FBpp0099766,CG7255-PF,Q2PDY3,CG7255
16694,FBpp0110180,CG7255-PG,Q0E8E5,CG7255
16695,FBpp0110181,CG7255-PH,Q2PDY3,CG7255
16696,FBpp0290403,CG7255-PE,Q0E8E5,CG7255
16697,FBpp0306227,CG7255-PI,Q0E8E5,CG7255
16698,FBpp0070708,ovo-PA,,ovo
16699,FBpp0070706,ovo-PB,P51521,ovo
16700,FBpp0070707,ovo-PC,,ovo
16701,FBpp0099822,ovo-PD,,ovo
16702,FBpp0291128,ovo-PE,P51521,ovo
16703,FBpp0072039,TM4SF-PA,O76137,TM4SF
16704,FBpp0099644,TM4SF-PB,Q2MGN3,TM4SF
16705,FBpp0303450,TM4SF-PC,B4KFZ4,TM4SF
16706,FBpp0080978,CG14400-PA,Q9VII2,CG14400
16707,FBpp0099381,CG33965-PA,Q2MGL9,CG33965
16708,FBpp0099382,CG33966-PA,Q2MGL8,CG33966
16709,FBpp0309923,Cyp6a16-PB,X2J9F6,Cyp6a16
16710,FBpp0309924,Cyp6a16-PC,X2J9F6,Cyp6a16
16711,FBpp0071280,His3.3B-PA,P84249,His3.3B
16712,FBpp0071282,His3.3B-PC,P84249,His3.3B
16713,FBpp0071281,His3.3B-PB,P84249,His3.3B
16714,FBpp0309302,His3.3B-PE,P84249,His3.3B
16715,FBpp0099563,Dop2R-PB,,Dop2R
16716,FBpp0309861,Dop2R-PF,,Dop2R
16717,FBpp0309862,Dop2R-PG,X2JLE1,Dop2R
16718,FBpp0309863,Dop2R-PH,Q8IS44,Dop2R
16719,FBpp0309864,Dop2R-PI,,Dop2R
16720,FBpp0309865,Dop2R-PJ,Q4ABK5,Dop2R
16721,FBpp0072251,CG4622-PA,Q2PE14,CG4622
16722,FBpp0289717,CG4622-PC,Q2PE14,CG4622
16723,FBpp0084976,Anp-PA,P21663,Anp
16724,FBpp0311969,Anp-PB,P21663,Anp
16725,FBpp0072317,Tina-1-PA,Q9W0Y1,Tina
16726,FBpp0099803,Tina-1-PB,Q2PE12,Tina
16727,FBpp0089003,Nopp140-PA,Q9VNX6,Nopp140
16728,FBpp0088542,Nopp140-PB,Q7KTV5,Nopp140
16729,FBpp0305034,Nopp140-PE,M9PFZ1,Nopp140
16730,FBpp0305035,Nopp140-PF,M9MSM4,Nopp140
16731,FBpp0086666,Mdr50-PA,Q5BI62,Mdr50
16732,FBpp0298337,l(3)73Ah-PB,Q9VV77,l(3)73Ah
16733,FBpp0075071,l(3)73Ah-PA,Q9VV77,l(3)73Ah
16734,FBpp0076299,Cp15-PA,P07185,Cp15
16735,FBpp0083715,CG17141-PA,Q9VCU5,CG17141
16736,FBpp0100146,CG8927-PB,Q2PDQ9,CG8927
16737,FBpp0310843,CG8927-PC,Q9VEY0,CG8927
16738,FBpp0074250,CG8188-PA,Q9VX25,CG8188
16739,FBpp0099891,CG8188-PB,Q9VX25,CG8188
16740,FBpp0309497,CG8188-PC,Q9VX25,CG8188
16741,FBpp0312005,CG8188-PD,Q9VX25,CG8188
16742,FBpp0071596,Tbp-PA,P20227,Tbp
16743,FBpp0085109,CG31007-PA,Q4V6F6,CG31007
16744,FBpp0079496,Etl1-PA,Q9VL72,Etl1
16745,FBpp0079972,vir-1-PC,Q8SXD5,vir
16746,FBpp0079971,vir-1-PA,Q0E8R1,vir
16747,FBpp0079970,vir-1-PB,Q0E8R1,vir
16748,FBpp0099471,vir-1-PD,Q3YBY4,vir
16749,FBpp0293787,vir-1-PE,Q3YBY4,vir
16750,FBpp0306802,vir-1-PG,M9PFQ2,vir
16751,FBpp0306803,vir-1-PH,Q8SXD5,vir
16752,FBpp0071876,CG13538-PA,Q9W1U8,CG13538
16753,FBpp0079328,RpS13-PA,Q03334,RpS13
16754,FBpp0099990,RpS13-PB,Q03334,RpS13
16755,FBpp0312104,RpS13-PC,Q03334,RpS13
16756,FBpp0099688,Df31-PF,O16043,Df31
16757,FBpp0085273,Df31-PA,O16043,Df31
16758,FBpp0085274,Df31-PB,O16043,Df31
16759,FBpp0078289,glob3-PA,Q9I7P6,glob3
16760,FBpp0070051,CG32857-PA,Q8SY96,CG32857
16761,FBpp0079870,escl-PA,Q9VKD5,escl
16762,FBpp0309536,escl-PC,Q9VKD5,escl
16763,FBpp0076609,bin-PA,Q9VS05,bin
16764,FBpp0075554,Spt20-PA,Q9VU86,Spt20
16765,FBpp0309524,Spt20-PD,Q9VU86,Spt20
16766,FBpp0293443,Spt20-PC,Q2PDX8,Spt20
16767,FBpp0071450,CG9313-PA,Q8MSJ9,CG9313
16768,FBpp0311721,CG9313-PC,Q8MSJ9,CG9313
16769,FBpp0309629,CG9313-PB,B4LG18,CG9313
16770,FBpp0077677,CG3662-PA,Q9VPT9,CG3662
16771,FBpp0099899,CG3662-PB,Q2PDW1,CG3662
16772,FBpp0291122,CG3662-PC,Q9VPT9,CG3662
16773,FBpp0293959,CG3662-PD,Q9VPT9,CG3662
16774,FBpp0070419,z-PA,Q7YU84,z
16775,FBpp0099792,z-PB,Q7YU84,z
16776,FBpp0303588,z-PC,M9PIU6,z
16777,FBpp0099945,hh-PB,Q02936,hh
16778,FBpp0078855,CG9109-PA,Q9VMJ0,CG9109
16779,FBpp0309830,CG9109-PC,X2JDC2,CG9109
16780,FBpp0428079,amrt-PC,Q9VY86,amrt
16781,FBpp0083088,CG14302-PA,Q9VE38,CG14302
16782,FBpp0080153,CG9008-PA,Q9V3D1,CG9008
16783,FBpp0310255,CG9008-PD,X2JAD3,CG9008
16784,FBpp0312212,CG9008-PE,Q8IP67,CG9008
16785,FBpp0074028,disco-PA,P23792,disco
16786,FBpp0099796,disco-PB,P23792,disco
16787,FBpp0083653,Octbeta1R-PA,Q9VCZ3,Octbeta1R
16788,FBpp0099727,Octbeta1R-PB,,Octbeta1R
16789,FBpp0304263,Octbeta1R-PE,Q9VCZ3,Octbeta1R
16790,FBpp0290699,Octbeta1R-PC,E1JIT6,Octbeta1R
16791,FBpp0088920,bsh-PB,Q04787,bsh
16792,FBpp0310398,bsh-PC,Q04787,bsh
16793,FBpp0078687,l(2)05714-PB,Q8IPL4,l(2)05714
16794,FBpp0078686,l(2)05714-PA,Q9VMX2,l(2)05714
16795,FBpp0303671,l(2)05714-PC,Q9VMX2,l(2)05714
16796,FBpp0073034,Ubi-p63E-PA,P0CG69,Ubi
16797,FBpp0089269,Ubi-p63E-PC,P0CG69,Ubi
16798,FBpp0073035,Ubi-p63E-PB,P0CG69,Ubi
16799,FBpp0305348,Ubi-p63E-PD,P0CG69,Ubi
16800,FBpp0312132,Obp50c-PC,A1Z9Q4,Obp50c
16801,FBpp0075961,Elo68alpha-PA,Q5JZZ4,Elo68alpha
16802,FBpp0076030,scramb1-PA,Q9VT88,scramb1
16803,FBpp0076031,scramb1-PB,Q8IQD7,scramb1
16804,FBpp0076032,scramb1-PC,Q8IQD8,scramb1
16805,FBpp0072684,CG13931-PA,Q4V4Q7,CG13931
16806,FBpp0306206,CG13931-PB,Q4V4Q7,CG13931
16807,FBpp0077540,CG15357-PA,Q4V477,CG15357
16808,FBpp0305223,CG15357-PB,Q4V477,CG15357
16809,FBpp0073759,NetA-PA,Q24567,NetA
16810,FBpp0300656,NetA-PB,M9NF48,NetA
16811,FBpp0311922,NetA-PC,Q24567,NetA
16812,FBpp0078477,opa-PA,P39768,opa
16813,FBpp0428127,opa-PB,,opa
16814,FBpp0084295,CG17195-PA,Q9VBM5,CG17195
16815,FBpp0308993,CG14669-PC,B4LHR5,CG14669
16816,FBpp0078328,CG14669-PA,Q9VNB7,CG14669
16817,FBpp0312438,CG14669-PD,C4IXW2,CG14669
16818,FBpp0306785,CG14669-PB,Q9VNB7,CG14669
16819,FBpp0082746,Dhfr-PA,P17719,Dhfr
16820,FBpp0110210,Dhfr-PB,P17719,Dhfr
16821,FBpp0088878,Sod3-PB,Q7JR71,Sod3
16822,FBpp0088877,Sod3-PA,Q7JR71,Sod3
16823,FBpp0110197,Sod3-PD,Q0E9C3,Sod3
16824,FBpp0308571,Sod3-PE,A1Z8K9,Sod3
16825,FBpp0390663,Sod3-PF,Q7JR71,Sod3
16826,FBpp0081041,crc-PB,Q9NIR3,crc
16827,FBpp0081040,crc-PA,Q9VID3,crc
16828,FBpp0304323,crc-PE,Q9VID3,crc
16829,FBpp0304324,crc-PF,M9PBF8,crc
16830,FBpp0073891,Grip128-PB,Q9VXU8,Grip128
16831,FBpp0099839,CG33969-PA,Q8SX44,CG33969
16832,FBpp0298382,CG33969-PC,A4V264,CG33969
16833,FBpp0084298,CG17198-PA,Q9VBM8,CG17198
16834,FBpp0310940,CG17198-PB,Q9VBM8,CG17198
16835,FBpp0079771,porin-PA,Q94920,porin
16836,FBpp0079772,porin-PB,Q94920,porin
16837,FBpp0100039,porin-PC,Q94920,porin
16838,FBpp0293784,porin-PD,Q94920,porin
16839,FBpp0304343,porin-PE,Q94920,porin
16840,FBpp0112089,Cpr73D-PB,Q9VVC3,Cpr73D
16841,FBpp0312459,Cpr73D-PC,A8MZR4,Cpr73D
16842,FBpp0084294,CG4956-PA,Q9VBM4,CG4956
16843,FBpp0089417,Trl-PA,A4V1Y6,Trl
16844,FBpp0089418,Trl-PD,A4V1Y7,Trl
16845,FBpp0089411,Trl-PC,A4V1Y7,Trl
16846,FBpp0089419,Trl-PB,A4V1Y7,Trl
16847,FBpp0089416,Trl-PE,A4V1Y7,Trl
16848,FBpp0089415,Trl-PF,A4V1Y6,Trl
16849,FBpp0099866,Trl-PH,A4V1Y7,Trl
16850,FBpp0099867,Trl-PI,Q2PDY2,Trl
16851,FBpp0305259,Trl-PJ,Q2PDY1,Trl
16852,FBpp0305260,Trl-PK,M9PFM7,Trl
16853,FBpp0099759,CG10973-PB,Q95RI2,CG10973
16854,FBpp0079125,CG31904-PD,Q95TF4,CG31904
16855,FBpp0079124,CG31904-PB,Q95TF4,CG31904
16856,FBpp0082952,CG17803-PA,Q9VEF4,CG17803
16857,FBpp0312514,CG17803-PB,Q9VEF4,CG17803
16858,FBpp0074124,RSG7-PA,Q9VXA3,RSG7
16859,FBpp0300193,RSG7-PB,Q9VXA3,RSG7
16860,FBpp0099384,osy-PA,Q86P18,osy
16861,FBpp0099385,osy-PB,Q9VBF7,osy
16862,FBpp0311936,osy-PC,Q86P18,osy
16863,FBpp0077256,tim-PB,P49021,tim
16864,FBpp0305450,tim-PL,,tim
16865,FBpp0305451,tim-PM,,tim
16866,FBpp0305452,tim-PN,,tim
16867,FBpp0305453,tim-PO,,tim
16868,FBpp0305454,tim-PP,P49021,tim
16869,FBpp0305456,tim-PR,,tim
16870,FBpp0305457,tim-PS,,tim
16871,FBpp0401565,tim-PT,,tim
16872,FBpp0428305,tim-PU,,tim
16873,FBpp0100116,cnn-PD,A1Z9D4,cnn
16874,FBpp0086823,cnn-PB,B4K7N9,cnn
16875,FBpp0086822,cnn-PA,,cnn
16876,FBpp0100117,cnn-PE,A1Z9D3,cnn
16877,FBpp0301622,cnn-PI,B4K6Z9,cnn
16878,FBpp0301623,cnn-PJ,P54623,cnn
16879,FBpp0301624,cnn-PK,B4K773,cnn
16880,FBpp0301625,cnn-PL,B4K863,cnn
16881,FBpp0301626,cnn-PM,B4K7N9,cnn
16882,FBpp0301627,cnn-PN,B4K7N9,cnn
16883,FBpp0290609,cnn-PG,E1JH56,cnn
16884,FBpp0297590,cnn-PH,B4K705,cnn
16885,FBpp0077731,CG13689-PA,Q9VPS0,CG13689
16886,FBpp0301726,CG13689-PB,M9PBN8,CG13689
16887,FBpp0077781,spen-PA,Q8SX83,spen
16888,FBpp0077780,spen-PB,,spen
16889,FBpp0077782,spen-PC,,spen
16890,FBpp0304613,spen-PG,M9PBJ8,spen
16891,FBpp0304614,spen-PH,M9PBZ3,spen
16892,FBpp0297434,spen-PD,M9NCM6,spen
16893,FBpp0303502,spen-PE,M9NCM6,spen
16894,FBpp0303503,spen-PF,M9PDR5,spen
16895,FBpp0089219,Dyrk2-PC,Q9V3D5,Dyrk2
16896,FBpp0089218,Dyrk2-PB,Q9V3D5,Dyrk2
16897,FBpp0088344,Dyrk2-PA,Q9V3D5,Dyrk2
